date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:48	70131/70131	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-111f3%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-attendance/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-attendance/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/-staff-attendance-new/)
10:48:48	24597/24597	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6015%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/payroll/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/payroll/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/payroll/)
10:48:48	314674/314674	---M--	200	added ('OK')	image/png	etag:%22697865d8-4cd32%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-session-years-f7e7958bc24654714307a866a1973117.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-session-years-f7e7958bc24654714307a866a1973117.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/manage-session-years/)
10:48:48	24760/24760	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-60b8%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/payroll/payroll-settings/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/payroll/payroll-settings/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/payroll/)
10:48:48	231570/231570	---M--	200	added ('OK')	image/png	etag:%22697865d8-38892%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-gallery-401f0b01056e3ca7e80dad147bbdec57.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-gallery-401f0b01056e3ca7e80dad147bbdec57.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/gallery/)
10:48:50	26104/26104	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-65f8%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/student-certificate/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/student-certificate/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/certificate-and-id-card/)
10:48:50	26103/26103	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-65f7%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/staff-certificate/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/staff-certificate/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/certificate-and-id-card/)
10:48:50	26837/26837	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-68d5%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/template/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/template/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/certificate-and-id-card/)
10:48:51	26048/26048	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-65c0%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/student-id-card/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/student-id-card/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/certificate-and-id-card/)
10:48:51	26024/26024	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-65a8%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/staff-id-card/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/staff-id-card/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/certificate-and-id-card/)
10:48:51	27479/27479	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6b57%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/id-card-settings/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/certificate-idcard/id-card-settings/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/certificate-and-id-card/)
10:48:51	505637/505637	---M--	200	added ('OK')	image/png	etag:%22697865d8-7b725%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-gallery-1383dd0eab6f66133073cc785a29bc26.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-gallery-1383dd0eab6f66133073cc785a29bc26.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/gallery/)
10:48:51	25424/25424	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6350%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-management/role-permission/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-management/role-permission/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/staff-management/)
10:48:51	25712/25712	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6470%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-management/staff/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-management/staff/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/staff-management/)
10:48:51	25243/25243	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-629b%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-management/bulk-upload-staffs/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-management/bulk-upload-staffs/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/staff-management/)
10:48:52	25236/25236	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6294%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-leave/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-leave/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/staff-leave/)
10:48:52	24753/24753	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-60b1%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-leave/leave-report/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/staff-leave/leave-report/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/staff-leave/)
10:48:52	212882/212882	---M--	200	added ('OK')	image/png	etag:%22697865d8-33f92%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/support-b37c669d71c32c09c45afb7e80ca59c9.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/support-b37c669d71c32c09c45afb7e80ca59c9.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/support/)
10:48:53	24639/24639	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-603f%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/web-settings/faqs/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/web-settings/faqs/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/web-settings/)
10:48:53	24692/24692	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6074%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/web-settings/content/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/web-settings/content/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/web-settings/)
10:48:53	27131/27131	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-69fb%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/general-settings/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/general-settings/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:53	26987/26987	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-696b%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/leave-settings/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/leave-settings/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:53	27122/27122	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-69f2%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/online-exam-terms-condition/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/online-exam-terms-condition/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:53	218273/218273	---M--	200	added ('OK')	image/png	etag:%22697865d8-354a1%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-role-permission-9d636d566af6db16272898671409d6f3.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-role-permission-9d636d566af6db16272898671409d6f3.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/staff-management/role-permission/)
10:48:54	27144/27144	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6a08%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/email-template/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/email-template/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:54	27189/27189	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6a35%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/payment-settings/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/payment-settings/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:54	124388/124388	---M--	200	added ('OK')	image/png	etag:%22697865d8-1e5e4%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-roles-31790aff46c3b85b8f976b0166d24026.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-roles-31790aff46c3b85b8f976b0166d24026.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/staff-management/role-permission/)
10:48:54	26963/26963	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6953%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/terms-and-conditions/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/terms-and-conditions/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:54	27062/27062	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-69b6%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/third-party-api/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/third-party-api/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:55	26930/26930	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6932%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/privacy-policy/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/privacy-policy/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:55	26722/26722	---M-Z	200	added ('OK')	text/html	etag:W/%22697865d8-6862%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/refund-cancellation/	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/system-settings/refund-cancellation/index.html	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/schooladmin/category/system-settings/)
10:48:55	112865/112865	---M--	200	added ('OK')	image/png	etag:%22697865d8-1b8e1%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-staff-25b03f3e76529391c6d659e74c361e44.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-staff-25b03f3e76529391c6d659e74c361e44.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/staff-management/staff/)
10:48:55	151543/151543	---M--	200	added ('OK')	image/png	etag:%22697865d8-24ff7%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-staff-9e27d3faad8be5aacc08946f8a938eff.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-staff-9e27d3faad8be5aacc08946f8a938eff.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/staff-management/staff/)
10:48:56	388724/388724	---M--	200	added ('OK')	image/png	etag:%22697865d8-5ee74%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/web-general-settings-1-8394f4b6fea8a4d8153d6d3fb0d1d3ba.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/web-general-settings-1-8394f4b6fea8a4d8153d6d3fb0d1d3ba.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/web-settings/general-settings/)
10:48:56	344858/344858	---M--	200	added ('OK')	image/png	etag:%22697865d8-5431a%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/web-general-settings-2-54f9fa2b935cd00132fe3932b52321d9.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/web-general-settings-2-54f9fa2b935cd00132fe3932b52321d9.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/web-settings/general-settings/)
10:48:56	420215/420215	---M--	200	added ('OK')	image/png	etag:%22697865d8-66977%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/web-general-settings-3-e4947079dce1a5a7dd9509e2a823e669.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/web-general-settings-3-e4947079dce1a5a7dd9509e2a823e669.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/web-settings/general-settings/)
10:48:57	364024/364024	---M--	200	added ('OK')	image/png	etag:%22697865d8-58df8%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/web-general-settings-4-833f5454870fdf67914f941e82221ebe.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/web-general-settings-4-833f5454870fdf67914f941e82221ebe.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/web-settings/general-settings/)
10:48:57	250171/250171	---M--	200	added ('OK')	image/png	etag:%22697865d8-3d13b%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-web-settings-feature-section-d5ffb70990db70d8dcf7f049aa758ee6.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-web-settings-feature-section-d5ffb70990db70d8dcf7f049aa758ee6.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/web-settings/feature-sections/)
10:48:57	346069/346069	---M--	200	added ('OK')	image/png	etag:%22697865d8-547d5%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-web-settings-feature-section-ac5f22d85168011503f812a300db090a.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/list-web-settings-feature-section-ac5f22d85168011503f812a300db090a.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/web-settings/feature-sections/)
10:48:58	202560/202560	---M--	200	added ('OK')	image/png	etag:%22697865d7-31740%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/manage-faqs-7f28943005762d83de8a7f5a098061c2.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/manage-faqs-7f28943005762d83de8a7f5a098061c2.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/web-settings/faqs/)
10:48:58	134562/134562	---M--	200	added ('OK')	image/png	etag:%22697865d8-20da2%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/app-settings-d01c4e6bd82eb69c45d68154da1ae031.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/app-settings-d01c4e6bd82eb69c45d68154da1ae031.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/system-settings/app-settings/)
10:48:58	273934/273934	---M--	200	added ('OK')	image/png	etag:%22697865d8-42e0e%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/system-settings-9f9093616fb9a2bb8bc9ff3d3a30589b.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/system-settings-9f9093616fb9a2bb8bc9ff3d3a30589b.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/system-settings/general-settings/)
10:48:58	53860/53860	---M--	200	added ('OK')	image/png	etag:%22697865d8-d264%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/currency-settings-8e667c1f144e68dbadea6b44dcebd4f6.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/currency-settings-8e667c1f144e68dbadea6b44dcebd4f6.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/system-settings/general-settings/)
10:48:59	148356/148356	---M--	200	added ('OK')	image/png	etag:%22697865d8-24384%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/subscription-settings-946297770c7a721dcba42d42fb2e1286.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/subscription-settings-946297770c7a721dcba42d42fb2e1286.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/system-settings/subscription-settings/)
10:48:59	246515/246515	---M--	200	added ('OK')	image/png	etag:%22697865d8-3c2f3%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/free-trial-subscription-settings-f5954624b29af1ee34e6c54fe4f4b9ee.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/free-trial-subscription-settings-f5954624b29af1ee34e6c54fe4f4b9ee.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/system-settings/subscription-settings/)
10:48:59	133606/133606	---M--	200	added ('OK')	image/png	etag:%22697865d8-209e6%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/theme-settings-3b43d7060a1cf4164e66fc69410d388b.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/theme-settings-3b43d7060a1cf4164e66fc69410d388b.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/system-settings/front-site-settings/)
10:49:00	167336/167336	---M--	200	added ('OK')	image/png	etag:%22697865d8-28da8%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/footer-settings-f4499755c8a8abd8c10b9198bd74c6d5.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/footer-settings-f4499755c8a8abd8c10b9198bd74c6d5.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/system-settings/front-site-settings/)
10:49:00	90288/90288	---M--	200	added ('OK')	image/png	etag:%22697865d8-160b0%22	https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-language-6513e64f8cf40c88b4d3006166e28d85.png	D:/06-02-2026/eSchool-Saas-V1.8.2/medhasaedu/Medhasa Edu-in.github.io/eSchool-SaaS-Doc/assets/images/create-language-6513e64f8cf40c88b4d3006166e28d85.png	(from https://Medhasa Edu-in.github.io/eSchool-SaaS-Doc/superadmin/system-settings/language-settings/)
